Ticker,Price_to_Earnings,Dividend_Yield,Dividend_Date,UNIX_Div_Date
EPOKY,23.861843,NULL,NULL,NULL
0R1T.L,104.12982,NULL,NULL,NULL
HEIOA.XC,16.966667,NULL,NULL,NULL
0QO1.IL,28.584972,NULL,NULL,NULL
GOGLO.XC,16.928461,NULL,NULL,NULL
ELEZY,8.046875,NULL,NULL,NULL
BLDR,14.849247,NULL,NULL,NULL
STE,39.98548,NULL,NULL,NULL
0HKY.L,131.91489,NULL,NULL,NULL
SREIL.XC,NULL,NULL,NULL,NULL
CCL,NULL,NULL,NULL,NULL
GWLLY,13.247059,NULL,NULL,NULL
OWL,192.25,NULL,NULL,NULL
0LNG.IL,NULL,NULL,NULL,NULL
ALPMF,92.600006,NULL,NULL,NULL
GRBMF,13.9,NULL,NULL,NULL
GXYYY,618.0,NULL,NULL,NULL
AJINY,34.93277,NULL,NULL,NULL
NPSCY,5.788889,NULL,NULL,NULL
SWDBY,6.8107142,NULL,NULL,NULL
ARGX,NULL,NULL,NULL,NULL
MHVYF,18.991125,NULL,NULL,NULL
LUCE.L,1675.0,NULL,NULL,NULL
ELEZF,7.918288,NULL,NULL,NULL
EJPRY,16.663158,NULL,NULL,NULL
SCHNZ.XC,27.426159,NULL,NULL,NULL
MOH,22.985672,NULL,NULL,NULL
OTSKY,17.221739,NULL,NULL,NULL
0ICP.L,19.369228,NULL,NULL,NULL
SCHPZ.XC,28.63764,NULL,NULL,NULL
PHG,NULL,NULL,NULL,NULL
SZKMY,13.568373,NULL,NULL,NULL
BRO,28.61977,NULL,NULL,NULL
HEI,61.134018,NULL,NULL,NULL
0N7D.IL,6.7952666,NULL,NULL,NULL
ARE,89.17391,NULL,NULL,NULL
HEI-A,48.1323,NULL,NULL,NULL
MTRJF,18.105263,NULL,NULL,NULL
DTE,17.12066,NULL,NULL,NULL
IMBBY,7.603448,NULL,NULL,NULL
RYLPF,NULL,NULL,NULL,NULL
ROL,53.075306,NULL,NULL,NULL
CVCG.L,2120.0,NULL,NULL,NULL
LUCEL.XC,1645.0001,NULL,NULL,NULL
OTSKF,17.055653,NULL,NULL,NULL
KYOCY,29.057693,NULL,NULL,NULL
STMNZ.XC,56.588985,NULL,NULL,NULL
EBAY,8.226908,NULL,NULL,NULL
BMD.L,NULL,NULL,NULL,NULL
JBHT,29.54728,NULL,NULL,NULL
IMBBF,7.446395,NULL,NULL,NULL
LABSL.XC,NULL,NULL,NULL,NULL
LABS.L,NULL,NULL,NULL,NULL
SCHYY,NULL,NULL,NULL,NULL
0A3T.IL,86.56976,NULL,NULL,NULL
API.L,NULL,NULL,NULL,NULL
0NY8.IL,19.526667,NULL,NULL,NULL
ZM,91.75001,NULL,NULL,NULL
0L4P.L,2.6782475,NULL,NULL,NULL
SE,30.809916,NULL,NULL,NULL
MARSL.XC,NULL,NULL,NULL,NULL
SAGA.L,NULL,NULL,NULL,NULL
0HD2.L,NULL,NULL,NULL,NULL
MARS.L,NULL,NULL,NULL,NULL
SAXPY,25.325302,NULL,NULL,NULL
FE,38.64737,NULL,NULL,NULL
PTC,85.810684,NULL,NULL,NULL
KYOCF,28.146154,NULL,NULL,NULL
UNCHF,40.445976,NULL,NULL,NULL
VRSN,29.485714,NULL,NULL,NULL
0HAG.IL,27.035212,NULL,NULL,NULL
0QOT.L,27.785975,NULL,NULL,NULL
SVNLF,8.198462,NULL,NULL,NULL
SWDBF,6.77,NULL,NULL,NULL
0A2M.IL,NULL,NULL,NULL,NULL
VIEP.XC,19.47,NULL,NULL,NULL
SAXPF,25.176998,NULL,NULL,NULL
0HHR.L,91.74914,NULL,NULL,NULL
0IUX.L,22.210852,NULL,NULL,NULL
WPM,39.0678,NULL,NULL,NULL
PBEE.L,NULL,NULL,NULL,NULL
SAA.L,NULL,NULL,NULL,NULL
INVH,41.95679,NULL,NULL,NULL
SIRI,16.96875,NULL,NULL,NULL
DOV,20.425926,NULL,NULL,NULL
0JYM.L,11.411591,NULL,NULL,NULL
0HCK.L,30.389507,NULL,NULL,NULL
ALPMY,88.84616,NULL,NULL,NULL
ETR,14.142652,NULL,NULL,NULL
DLICY,13.630572,NULL,NULL,NULL
0IVM.IL,11.106812,NULL,NULL,NULL
FLT,22.530563,NULL,NULL,NULL
0IW7.L,37.77619,NULL,NULL,NULL
DLMAF,29.947966,NULL,NULL,NULL
RCHL.XC,646.0,NULL,NULL,NULL
SCGLY,8.694746,NULL,NULL,NULL
RCH.L,646.99994,NULL,NULL,NULL
TDY,26.552696,NULL,NULL,NULL
SVNLY,8.007692,NULL,NULL,NULL
0J8Z.L,30.30077,NULL,NULL,NULL
UNICY,41.088234,NULL,NULL,NULL
0YCP.L,67.39153,NULL,NULL,NULL
0J51.L,5.556353,NULL,NULL,NULL
EBR-B,26.114286,NULL,NULL,NULL
LYV,59.539997,NULL,NULL,NULL
DWAHY,8.538251,NULL,NULL,NULL
ALGN,57.21019,NULL,NULL,NULL
MTCPY,17.086206,NULL,NULL,NULL
0HQN.L,39.747322,NULL,NULL,NULL
0FHP.L,4.1991982,NULL,NULL,NULL
NTDTY,23.180952,NULL,NULL,NULL
CICOY,3.4167807,NULL,NULL,NULL
APH.L,NULL,NULL,NULL,NULL
TSTL.L,4777.778,NULL,NULL,NULL
0N9G.IL,7.9237294,NULL,NULL,NULL
ERIXF,NULL,NULL,NULL,NULL
FCNCA,1.8517733,NULL,NULL,NULL
IFF,1336.3334,NULL,NULL,NULL
STS.L,NULL,NULL,NULL,NULL
ARGXB.XC,NULL,NULL,NULL,NULL
VRT,79.95522,NULL,NULL,NULL
CICOF,3.448276,NULL,NULL,NULL
STSL.XC,NULL,NULL,NULL,NULL
0LSZ.L,3.0907085,NULL,NULL,NULL
IQG.L,NULL,NULL,NULL,NULL
SCGLF,8.538983,NULL,NULL,NULL
AONNY,69.98529,NULL,NULL,NULL
BMBOY,13.214286,NULL,NULL,NULL
BDWBF,24.666668,NULL,NULL,NULL
FCNCB,1.5959944,NULL,NULL,NULL
FANDF,10.6470585,NULL,NULL,NULL
ERIC,NULL,NULL,NULL,NULL
HHI.L,1545.0,NULL,NULL,NULL
EXPE,26.80367,NULL,NULL,NULL
0I77.L,20.28417,NULL,NULL,NULL
0M29.L,48.620693,NULL,NULL,NULL
DNA2.L,316.21622,NULL,NULL,NULL
CM,11.849869,NULL,NULL,NULL
ELCPF,NULL,NULL,NULL,NULL
CCJ,103.63333,NULL,NULL,NULL
ASX,17.305555,NULL,NULL,NULL
UMC,9.159091,NULL,NULL,NULL
0QXP.IL,11.753666,NULL,NULL,NULL
HPE,10.068182,NULL,NULL,NULL
0RG4.IL,3.6233432,NULL,NULL,NULL
HHIL.XC,1530.0,NULL,NULL,NULL
GENLL.XC,NULL,NULL,NULL,NULL
GPC,16.176437,NULL,NULL,NULL
UWMC,43.32,NULL,NULL,NULL
SYNT.L,NULL,NULL,NULL,NULL
GENL.L,NULL,NULL,NULL,NULL
0JZ1.L,30.7548,NULL,NULL,NULL
MTA.XC,5.312364,NULL,NULL,NULL
SMIFL.XC,NULL,NULL,NULL,NULL
RCN.L,NULL,NULL,NULL,NULL
SCPL.XC,NULL,NULL,NULL,NULL
SCP.L,NULL,NULL,NULL,NULL
ANFGF,12.418406,NULL,NULL,NULL
EBAD.XC,8.343886,NULL,NULL,NULL
SMIF.L,NULL,NULL,NULL,NULL
TCKRF,11.646349,NULL,NULL,NULL
IQE.L,NULL,NULL,NULL,NULL
0J5Q.L,12.244427,NULL,NULL,NULL
TECK,12.198412,NULL,NULL,NULL
FMCCT,90.44117,NULL,NULL,NULL
SYNTL.XC,NULL,NULL,NULL,NULL
0ILW.L,41.841034,NULL,NULL,NULL
YU.L,2787.5,NULL,NULL,NULL
CUKPF,NULL,NULL,NULL,NULL
0L5A.L,22.945137,NULL,NULL,NULL
0IJV.L,23.96373,NULL,NULL,NULL
0KBK.L,14.696645,NULL,NULL,NULL
0HBQ.L,32.753155,NULL,NULL,NULL
MACFL.XC,1235.0,NULL,NULL,NULL
DECK,33.042118,NULL,NULL,NULL
JMF.L,1369.6969,NULL,NULL,NULL
BDWBY,22.85,NULL,NULL,NULL
CBOE,28.090363,NULL,NULL,NULL
0QW0.IL,NULL,NULL,NULL,NULL
CLPHF,14.127273,NULL,NULL,NULL
ARLUF,19.349314,NULL,NULL,NULL
BAX,84.20652,NULL,NULL,NULL
CABJF,16.290728,NULL,NULL,NULL
UPMKF,24.84054,NULL,NULL,NULL
FARN.L,NULL,NULL,NULL,NULL
RTWG.L,NULL,NULL,NULL,NULL
COST.L,900.0,NULL,NULL,NULL
TTST.IL,100.3125,NULL,NULL,NULL
FTS,17.50655,NULL,NULL,NULL
TTSTL.XC,NULL,NULL,NULL,NULL
PHIAA.XC,NULL,NULL,NULL,NULL
HSNGY,11.119564,NULL,NULL,NULL
0IPB.L,16.521006,NULL,NULL,NULL
MACF.L,1240.0,NULL,NULL,NULL
IRM,71.23404,NULL,NULL,NULL
JMFL.XC,1372.7272,NULL,NULL,NULL
VTR,2423.5,NULL,NULL,NULL
0DJI.IL,33.694443,NULL,NULL,NULL
TTNDY,20.056604,NULL,NULL,NULL
IATL.XC,7275.0,NULL,NULL,NULL
0A1O.L,16.851942,NULL,NULL,NULL
OIT.L,NULL,NULL,NULL,NULL
0LEF.L,20.352898,NULL,NULL,NULL
0I3I.L,20.592712,NULL,NULL,NULL
CLPHY,13.963635,NULL,NULL,NULL
COSTL.XC,877.5,NULL,NULL,NULL
EDPFY,15.962329,NULL,NULL,NULL
SCFL.XC,1152.174,NULL,NULL,NULL
VLTO,26.951365,NULL,NULL,NULL
SAMPOH.XC,25.445724,NULL,NULL,NULL
SZLMY,12.999999,NULL,NULL,NULL
NAVF.L,572.4138,NULL,NULL,NULL
WBA,34.143936,NULL,NULL,NULL
LGGNY,7.854369,NULL,NULL,NULL
0R18.L,8.090698,NULL,NULL,NULL
AXON,132.5144,NULL,NULL,NULL
MKL,10.469901,NULL,NULL,NULL
SONVY,28.030304,NULL,NULL,NULL
STT-PD,3.4126492,NULL,NULL,NULL
COO,66.073006,NULL,NULL,NULL
SONVF,27.60173,NULL,NULL,NULL
KSPIL.XC,10.267558,NULL,NULL,NULL
IAT.L,7200.0,NULL,NULL,NULL
TTDKY,35.374928,NULL,NULL,NULL
0JW2.L,10.79456,NULL,NULL,NULL
AMRQ.L,3650.0,NULL,NULL,NULL
UPMMY,24.385136,NULL,NULL,NULL
GYML.XC,NULL,NULL,NULL,NULL
0LHR.L,4.715057,NULL,NULL,NULL
DRI,19.480629,NULL,NULL,NULL
LH,23.252579,NULL,NULL,NULL
0HOT.L,37.827225,NULL,NULL,NULL
AUGML.XC,3666.6667,NULL,NULL,NULL
KITW.L,1236.3636,NULL,NULL,NULL
GBERY,24.991228,NULL,NULL,NULL
CUK,NULL,NULL,NULL,NULL
GTLY.L,1318.1819,NULL,NULL,NULL
GYM.L,NULL,NULL,NULL,NULL
HSNGF,10.691522,NULL,NULL,NULL
0LD9.L,NULL,NULL,NULL,NULL
SCF.L,1147.826,NULL,NULL,NULL
PPL,24.83654,NULL,NULL,NULL
0LVK.L,7.060449,NULL,NULL,NULL
GNMSF,30.590094,NULL,NULL,NULL
0JDP.L,43.828533,NULL,NULL,NULL
IVPG.L,3828.5715,NULL,NULL,NULL
0I6Q.L,22.231298,NULL,NULL,NULL
CKHUF,5.1458335,NULL,NULL,NULL
PWCDF,15.401069,NULL,NULL,NULL
CABGY,16.0625,NULL,NULL,NULL
KOF,15.213199,NULL,NULL,NULL
SOM.L,944.4444,NULL,NULL,NULL
IVPM.L,1514.2858,NULL,NULL,NULL
WMG,44.536587,NULL,NULL,NULL
KEY-PK,8.864647,NULL,NULL,NULL
LGGNF,7.643903,NULL,NULL,NULL
0OF7.IL,22.544739,NULL,NULL,NULL
AUGM.L,3525.0,NULL,NULL,NULL
PFG,12.392633,NULL,NULL,NULL
NTEA.L,NULL,NULL,NULL,NULL
0JVD.L,NULL,NULL,NULL,NULL
TTDKF,33.686897,NULL,NULL,NULL
EGL.L,NULL,NULL,NULL,NULL
GMAB,30.252632,NULL,NULL,NULL
KSPI.IL,11.85567,NULL,NULL,NULL
BWLPGO.XC,4.378479,NULL,NULL,NULL
EXPD,24.113295,NULL,NULL,NULL
CRBJY,4.275244,NULL,NULL,NULL
0KEJ.L,30.762814,NULL,NULL,NULL
0HL5.L,16.407852,NULL,NULL,NULL
ACICL.XC,NULL,NULL,NULL,NULL
TNRSF,5.2414474,NULL,NULL,NULL
COCSF,15.084745,NULL,NULL,NULL
CKHUY,5.0729165,NULL,NULL,NULL
0QIX.IL,5.0534573,NULL,NULL,NULL
TRGP,21.973755,NULL,NULL,NULL
AVIFY,22.392857,NULL,NULL,NULL
HIG-PG,3.4310367,NULL,NULL,NULL
FANDY,9.722222,NULL,NULL,NULL
WDC,NULL,NULL,NULL,NULL
HBAN,10.358871,NULL,NULL,NULL
CHKP,22.262123,NULL,NULL,NULL
0L77.L,13.132661,NULL,NULL,NULL
TS,5.272204,NULL,NULL,NULL
NOK,4.48,NULL,NULL,NULL
0NV5.IL,12.931641,NULL,NULL,NULL
0K8D.IL,4.3636365,NULL,NULL,NULL
TSN,NULL,NULL,NULL,NULL
NOKBF,4.48,NULL,NULL,NULL
THS.L,295.2381,NULL,NULL,NULL
STLD,7.335245,NULL,NULL,NULL
STT-PG,3.274634,NULL,NULL,NULL
BSV.L,1100.0,NULL,NULL,NULL
0JYZ.IL,10.631621,NULL,NULL,NULL
YZCAY,5.879688,NULL,NULL,NULL
0BDR.IL,NULL,NULL,NULL,NULL
PBA,20.919254,NULL,NULL,NULL
0HUR.L,7.770523,NULL,NULL,NULL
EMBVF,17.916666,NULL,NULL,NULL
TYL,118.64054,NULL,NULL,NULL
ES,15.769461,NULL,NULL,NULL
AKAM,36.856617,NULL,NULL,NULL
ZTF.L,1713.6364,NULL,NULL,NULL
BRCK.L,677.7778,NULL,NULL,NULL
MITEY,21.294117,NULL,NULL,NULL
K,22.523108,NULL,NULL,NULL
CTRA,8.430796,NULL,NULL,NULL
0JOI.L,46.785713,NULL,NULL,NULL
IVPU.L,2364.2856,NULL,NULL,NULL
0R1R.L,11.913141,NULL,NULL,NULL
EBR,23.285713,NULL,NULL,NULL
HSW.L,NULL,NULL,NULL,NULL
0LF0.L,23.207823,NULL,NULL,NULL
0QQ2.IL,25.116219,NULL,NULL,NULL
LPLA,16.372456,NULL,NULL,NULL
HSWL.XC,NULL,NULL,NULL,NULL
STX,NULL,NULL,NULL,NULL
NTAP,27.32716,NULL,NULL,NULL
0I0J.L,38.589985,NULL,NULL,NULL
VSL.L,NULL,NULL,NULL,NULL
WSPOF,45.071648,NULL,NULL,NULL
0LO4.L,130.0,NULL,NULL,NULL
ENTG,90.149254,NULL,NULL,NULL
0LMR.L,3.5789716,NULL,NULL,NULL
AEE,15.607711,NULL,NULL,NULL
ZTFL.XC,1681.8182,NULL,NULL,NULL
ARR.L,1114.2858,NULL,NULL,NULL
0JY9.L,8.035202,NULL,NULL,NULL
JAR.L,36.764706,NULL,NULL,NULL
KAOOY,45.464706,NULL,NULL,NULL
LUV,37.314816,NULL,NULL,NULL
0A17.L,8.706689,NULL,NULL,NULL
OCPNF,49.966663,NULL,NULL,NULL
AJOT.L,1020.8334,NULL,NULL,NULL
0HYE.L,8.842688,NULL,NULL,NULL
0RDI.L,86.83372,NULL,NULL,NULL
BORRO.XC,632.72723,NULL,NULL,NULL
OLYMY,50.566666,NULL,NULL,NULL
HUBB,25.523195,NULL,NULL,NULL
TMO.L,NULL,NULL,NULL,NULL
ERIE,44.615685,NULL,NULL,NULL
CAPD.L,745.0,NULL,NULL,NULL
SFRL.XC,825.7143,NULL,NULL,NULL
PBLOF,12.642857,NULL,NULL,NULL
EDRVF,37.106384,NULL,NULL,NULL
WLK,14.854701,NULL,NULL,NULL
GFM.L,2397.5,NULL,NULL,NULL
0MGE.IL,6.5813093,NULL,NULL,NULL
IOT,NULL,NULL,NULL,NULL
FITBI,7.301177,NULL,NULL,NULL
ACIC.L,NULL,NULL,NULL,NULL
FDS,37.841553,NULL,NULL,NULL
0KSX.L,8.680422,NULL,NULL,NULL
0K91.L,11.233009,NULL,NULL,NULL
SAG.L,1629.1667,NULL,NULL,NULL
0LXC.L,13.544469,NULL,NULL,NULL
HAT.L,995.0,NULL,NULL,NULL
BEG.L,Infinity,NULL,NULL,NULL
EBKDY,6.16763,NULL,NULL,NULL
BALL,29.276041,NULL,NULL,NULL
JLP.L,Infinity,NULL,NULL,NULL
EBKOF,6.258671,NULL,NULL,NULL
0LCX.L,45.715084,NULL,NULL,NULL
0I7E.L,12.40312,NULL,NULL,NULL
SLP.L,499.2308,NULL,NULL,NULL
UPMH.XC,24.330883,NULL,NULL,NULL
CLX,203.61429,NULL,NULL,NULL
CAPDL.XC,731.6667,NULL,NULL,NULL
0QA8.IL,12.717182,NULL,NULL,NULL
OMC,12.937408,NULL,NULL,NULL
W8AD.XC,33.47541,NULL,NULL,NULL
NURAF,34.264046,NULL,NULL,NULL
0EAQ.L,NULL,NULL,NULL,NULL
SFR.L,811.4285,NULL,NULL,NULL
0KUE.L,56.243656,NULL,NULL,NULL
BOIVF,NULL,NULL,NULL,NULL
DKNG,NULL,NULL,NULL,NULL
CINF,10.607787,NULL,NULL,NULL
RF,8.971564,NULL,NULL,NULL
ARIX.L,1231.8182,NULL,NULL,NULL
RPRX,75.01282,NULL,NULL,NULL
OXBL.XC,NULL,NULL,NULL,NULL
MKC-V,27.208334,NULL,NULL,NULL
0MG2.IL,8.603061,NULL,NULL,NULL
0A0K.IL,NULL,NULL,NULL,NULL
CLIGL.XC,1146.6666,NULL,NULL,NULL
OXB.L,NULL,NULL,NULL,NULL
HOLX,40.53552,NULL,NULL,NULL
REPYY,4.509554,NULL,NULL,NULL
KUBTY,12.684932,NULL,NULL,NULL
UCBJY,49.208603,NULL,NULL,NULL
BMRN,119.77923,NULL,NULL,NULL
CNP,21.813492,NULL,NULL,NULL
STOSF,9.807693,NULL,NULL,NULL
0HXB.IL,5.0138907,NULL,NULL,NULL
0HAF.IL,4.2636986,NULL,NULL,NULL
NXR.L,1141.1765,NULL,NULL,NULL
NPPHY,21.470589,NULL,NULL,NULL
KEYS.L,2391.3042,NULL,NULL,NULL
IPXHY,5.952381,NULL,NULL,NULL
NRILY,33.73034,NULL,NULL,NULL
HRNNF,21.156715,NULL,NULL,NULL
SWKS,17.65416,NULL,NULL,NULL
CLIG.L,1110.0,NULL,NULL,NULL
NOKIAH.XC,NULL,NULL,NULL,NULL
WNGRF,16.756578,NULL,NULL,NULL
APTDL.XC,7512.5,NULL,NULL,NULL
SGBLY,8.117109,NULL,NULL,NULL
MKC,26.858332,NULL,NULL,NULL
0QZF.L,9.968837,NULL,NULL,NULL
0NZT.IL,49.676468,NULL,NULL,NULL
KUBTF,12.1453,NULL,NULL,NULL
SMPNY,8.629139,NULL,NULL,NULL
VTAS.L,NULL,NULL,NULL,NULL
IGC.L,504.28574,NULL,NULL,NULL
0QPY.IL,26.633333,NULL,NULL,NULL
HEADL.XC,883.3334,NULL,NULL,NULL
HEAD.L,883.3334,NULL,NULL,NULL
EPAM,37.151684,NULL,NULL,NULL
DT,100.224144,NULL,NULL,NULL
0QMG.IL,12.872387,NULL,NULL,NULL
HDELY,8.586854,NULL,NULL,NULL
0I8W.L,7.7982545,NULL,NULL,NULL
TEZNY,17.167786,NULL,NULL,NULL
APTD.L,7450.0,NULL,NULL,NULL
EDPRU.XC,38.802322,NULL,NULL,NULL
CHKGF,7.0720587,NULL,NULL,NULL
0IJ2.L,13.996278,NULL,NULL,NULL
UAV.L,NULL,NULL,NULL,NULL
ATO,18.504917,NULL,NULL,NULL
DLARL.XC,NULL,NULL,NULL,NULL
HLBZF,8.545966,NULL,NULL,NULL
ASIZ.L,NULL,NULL,NULL,NULL
SNMRY,20.646938,NULL,NULL,NULL
0JWO.IL,17.823835,NULL,NULL,NULL
BAH,58.35874,NULL,NULL,NULL
IOM.L,2516.6667,NULL,NULL,NULL
JSGI.L,NULL,NULL,NULL,NULL
0JXF.IL,13.181203,NULL,NULL,NULL
BEP,NULL,NULL,NULL,NULL
MTU.L,NULL,NULL,NULL,NULL
J,25.196224,NULL,NULL,NULL
0DNW.IL,15.02809,NULL,NULL,NULL
BGNE,NULL,NULL,NULL,NULL
0OJA.IL,46.517857,NULL,NULL,NULL
0HE2.L,17.579487,NULL,NULL,NULL
0HJR.L,23.098186,NULL,NULL,NULL
FSJL.XC,8337.5,NULL,NULL,NULL
SLHNZ.XC,12.9803915,NULL,NULL,NULL
DIDIY,NULL,NULL,NULL,NULL
0RII.IL,6.7077622,NULL,NULL,NULL
SDXAY,27.674698,NULL,NULL,NULL
HEIT.L,NULL,NULL,NULL,NULL
0H9N.L,61.193104,NULL,NULL,NULL
0DU3.IL,NULL,NULL,NULL,NULL
0QB7.IL,17.494553,NULL,NULL,NULL
TER,50.986046,NULL,NULL,NULL
0MUM.IL,37.113922,NULL,NULL,NULL
VIV,18.116072,NULL,NULL,NULL
0RQ8.IL,10.616275,NULL,NULL,NULL
DLAR.L,NULL,NULL,NULL,NULL
LBG.L,2666.6667,NULL,NULL,NULL
FLNGO.XC,11.172663,NULL,NULL,NULL
MTUL.XC,NULL,NULL,NULL,NULL
0HKE.L,411.96173,NULL,NULL,NULL
GEBNZ.XC,25.068184,NULL,NULL,NULL
SUI,70.74033,NULL,NULL,NULL
NTRS,15.940946,NULL,NULL,NULL
JHX,34.225227,NULL,NULL,NULL
SSLZY,9.807693,NULL,NULL,NULL
HRL,20.910343,NULL,NULL,NULL
ICHGF,27.22934,NULL,NULL,NULL
CMCL.L,NULL,NULL,NULL,NULL
GMS.L,810.00006,NULL,NULL,NULL
NXRL.XC,1085.2941,NULL,NULL,NULL
GMSL.XC,808.75,NULL,NULL,NULL
0HQU.L,9.773497,NULL,NULL,NULL
EYE.L,14000.0,NULL,NULL,NULL
0SFN.IL,2.7770617,NULL,NULL,NULL
CMS,22.216536,NULL,NULL,NULL
KETL.L,1245.0,NULL,NULL,NULL
AKRBF,14.553073,NULL,NULL,NULL
0IIR.L,39.905598,NULL,NULL,NULL
OIG.L,NULL,NULL,NULL,NULL
0IXZ.IL,NULL,NULL,NULL,NULL
0QUU.IL,13.2287655,NULL,NULL,NULL
BEKE,20.484615,NULL,NULL,NULL
SRAD.L,1427.7777,NULL,NULL,NULL
0RBW.IL,11.863426,NULL,NULL,NULL
AKRBY,14.550562,NULL,NULL,NULL
JHIUF,30.353153,NULL,NULL,NULL
MAA,27.244,NULL,NULL,NULL
L,11.114916,NULL,NULL,NULL
TIGT.L,NULL,NULL,NULL,NULL
DORE.L,1485.0,NULL,NULL,NULL
FSJ.L,8062.5,NULL,NULL,NULL
EG,6.944398,NULL,NULL,NULL
0L8F.L,31.175257,NULL,NULL,NULL
CHWRF,9.51,NULL,NULL,NULL
ARBB.L,451.35745,NULL,NULL,NULL
0NQG.IL,5.6630435,NULL,NULL,NULL
AVY,33.954544,NULL,NULL,NULL
RS,11.806452,NULL,NULL,NULL
FOXTL.XC,1793.3334,NULL,NULL,NULL
FAXXF,0.13552554,NULL,NULL,NULL
BPM.L,639.7059,NULL,NULL,NULL
LII,29.999342,NULL,NULL,NULL
0OFO.L,9.0553465,NULL,NULL,NULL
FOXT.L,1776.6666,NULL,NULL,NULL
0KU1.L,15.955403,NULL,NULL,NULL
DPEU.L,2190.0,NULL,NULL,NULL
0K1E.L,26.503498,NULL,NULL,NULL
0J5Z.L,17.24,NULL,NULL,NULL
FSNUY,15.888889,NULL,NULL,NULL
TIGTL.XC,NULL,NULL,NULL,NULL
FSNUF,15.673077,NULL,NULL,NULL
0MJK.IL,6.947788,NULL,NULL,NULL
0HR4.L,12.069408,NULL,NULL,NULL
DPEUL.XC,2180.0,NULL,NULL,NULL
TELNY,23.16,NULL,NULL,NULL
ESS,29.654789,NULL,NULL,NULL
BOLP.XC,NULL,NULL,NULL,NULL
NPNYY,6.044643,NULL,NULL,NULL
JBL,21.344387,NULL,NULL,NULL
FSLR,33.717194,NULL,NULL,NULL
WSO,26.70666,NULL,NULL,NULL
TEVJF,NULL,NULL,NULL,NULL
CAOVF,5.5769234,NULL,NULL,NULL
WLMIY,8.933566,NULL,NULL,NULL
EDNMY,37.244183,NULL,NULL,NULL
JARA.L,718.0,NULL,NULL,NULL
JCGI.L,NULL,NULL,NULL,NULL
0RIX.L,91.14133,NULL,NULL,NULL
0R06.L,73.97518,NULL,NULL,NULL
RNMBY,29.228914,NULL,NULL,NULL
LW,14.240597,NULL,NULL,NULL
RNMBF,29.31727,NULL,NULL,NULL
CE,7.8227544,NULL,NULL,NULL
IHG,27.124645,NULL,NULL,NULL
MGA,15.279283,NULL,NULL,NULL
0NQP.IL,23.304998,NULL,NULL,NULL
SOMLF,23.610031,NULL,NULL,NULL
BBY,12.680484,NULL,NULL,NULL
CNGKY,6.6,NULL,NULL,NULL
SOMLY,23.5445,NULL,NULL,NULL
SDYL.XC,NULL,NULL,NULL,NULL
0MWK.IL,16.944696,NULL,NULL,NULL
SDY.L,NULL,NULL,NULL,NULL
NSANY,5.076859,NULL,NULL,NULL
PSDLL.XC,NULL,NULL,NULL,NULL
JCGIL.XC,NULL,NULL,NULL,NULL
0LQ1.IL,22.501577,NULL,NULL,NULL
SURDF,12.840726,NULL,NULL,NULL
HEID.XC,8.606122,NULL,NULL,NULL
IEX,25.476658,NULL,NULL,NULL
0LBM.IL,17.736364,NULL,NULL,NULL
PSDL.L,NULL,NULL,NULL,NULL
JARAL.XC,710.0,NULL,NULL,NULL
WLMIF,8.24138,NULL,NULL,NULL
SGSOY,23.5,NULL,NULL,NULL
SYF,6.9456725,NULL,NULL,NULL
CTTAY,12.109219,NULL,NULL,NULL
RPGRY,66.98864,NULL,NULL,NULL
TRNM.XC,16.869566,NULL,NULL,NULL
GPFOF,8.789656,NULL,NULL,NULL
TXT,17.156586,NULL,NULL,NULL
SGSOF,22.393938,NULL,NULL,NULL
SEC.L,1312.5,NULL,NULL,NULL
0R2J.L,28.095646,NULL,NULL,NULL
0QM9.IL,30.508074,NULL,NULL,NULL
0L7G.L,18.737923,NULL,NULL,NULL
BOLSY,17.553192,NULL,NULL,NULL
0A2Z.IL,22.5,NULL,NULL,NULL
MAS,18.773842,NULL,NULL,NULL
PVN.L,NULL,NULL,NULL,NULL
RGL.L,NULL,NULL,NULL,NULL
JZCP.L,6633.3335,NULL,NULL,NULL
RGLL.XC,NULL,NULL,NULL,NULL
SOLI.L,2060.606,NULL,NULL,NULL
CRBG,7.3044777,NULL,NULL,NULL
0L1G.L,20.536913,NULL,NULL,NULL
0LER.IL,NULL,NULL,NULL,NULL
GPHL.XC,NULL,NULL,NULL,NULL
CREO.L,NULL,NULL,NULL,NULL
MMIT.L,NULL,NULL,NULL,NULL
POOL,28.671469,NULL,NULL,NULL
LNVGY,15.893082,NULL,NULL,NULL
FUJHF,8.264462,NULL,NULL,NULL
CFG,10.511182,NULL,NULL,NULL
AEWUL.XC,NULL,NULL,NULL,NULL
GDDY,46.937233,NULL,NULL,NULL
SECL.XC,1352.1738,NULL,NULL,NULL
QBIEY,15.268656,NULL,NULL,NULL
AER,7.0606914,NULL,NULL,NULL
CTTAF,11.918861,NULL,NULL,NULL
PFCL.XC,NULL,NULL,NULL,NULL
0J3F.IL,19.319443,NULL,NULL,NULL
LDOS,105.74286,NULL,NULL,NULL
KRYAY,19.291573,NULL,NULL,NULL
LNVGF,15.625,NULL,NULL,NULL
CGSL.XC,1000.0,NULL,NULL,NULL
MONRY,25.90367,NULL,NULL,NULL
SNA,15.691096,NULL,NULL,NULL
AVVIY,NULL,NULL,NULL,NULL
